customer_id,first_name,last_name,email,phone,age,gender,country,city,registration_date,last_purchase_date,total_spent,num_orders,is_premium,credit_score,annual_income,zip_code,ip_address,user_agent,preferred_category
262,Mark,Walker,robert.hernandez68@email.com,+49-30-2108,44,Male,Germany,Frankfurt,2021-08-22,2024-03-09,6159.33,14,True,842,125646,92441,195.218.33.75,Mozilla/5.0 (iPad),Electronics
263,Ashley,Jones,karen.jackson64@email.com,+49-30-5705,51,Female,Germany,Leipzig,2022-03-23,2024-11-15,8099.01,79,False,669,122875,48074,110.162.132.135,Mozilla/5.0 (Macintosh),Electronics
264,Emily,Hernandez,patricia.moore82@email.com,+1-555-1392,31,Male,USA,Houston,2022-06-14,2024-07-31,6931.17,33,False,584,70340,49358,120.60.106.205,Mozilla/5.0 (iPad),Sports
265,Paul,Garcia,james.hernandez44@email.com,+1-416-1100,61,Female,Canada,Quebec City,2023-01-23,2024-10-18,7992.82,83,True,619,93110,E8W 6S7,30.170.174.102,Mozilla/5.0 (Linux),Electronics
266,Michael,Jones,robert.robinson4@email.com,+33-1-5904,39,Female,France,Lille,2022-03-28,2024-06-18,8439.82,74,False,749,54560,88012,145.161.9.54,Mozilla/5.0 (Windows NT 10.0),Books
267,Charles,Robinson,maria.miller68@email.com,+1-416-1518,37,Male,Canada,Vancouver,2023-12-02,2024-05-01,3804.74,5,False,653,149715,C8V 1T9,70.211.44.128,Mozilla/5.0 (Macintosh),Fashion
268,James,Harris,emily.anderson50@email.com,+1-416-8921,63,Male,Canada,Toronto,2023-04-25,2024-02-20,3178.72,6,True,594,73684,S1D 9L1,188.158.167.37,Mozilla/5.0 (iPad),Books
269,Lisa,Brown,robert.jones21@email.com,+44-20-6257,35,Male,UK,London,2021-12-26,2024-06-12,9587.15,72,False,813,43418,SE9C 9CC,52.98.146.71,Mozilla/5.0 (Macintosh),Beauty
270,Emily,Jones,john.thomas87@email.com,+1-416-5011,21,Male,Canada,Winnipeg,2020-11-24,2024-10-03,632.62,55,False,750,53459,Y8Y 6L6,44.36.159.157,Mozilla/5.0 (Macintosh),Beauty
271,Charles,Martinez,lisa.lee91@email.com,+33-1-2286,67,Female,France,Bordeaux,2023-07-23,2024-08-27,2393.77,29,True,623,142865,90863,250.238.67.24,Mozilla/5.0 (iPhone),Books
272,Mary,Brown,patricia.thomas60@email.com,+49-30-4004,28,Female,Germany,Stuttgart,2021-09-25,2024-01-16,6083.96,17,True,810,43491,63174,180.169.166.117,Mozilla/5.0 (Linux),Electronics
273,Karen,Davis,nancy.garcia62@email.com,+1-416-2162,42,Male,Canada,Edmonton,2022-04-24,2024-07-30,2161.56,89,True,770,132801,R6W 4F2,203.154.236.103,Mozilla/5.0 (Linux),Beauty
274,Maria,Gonzalez,michael.martin14@email.com,+33-1-8972,61,Female,France,Nantes,2019-07-19,2024-08-15,4993.52,85,True,581,41866,38522,30.237.166.143,Mozilla/5.0 (Macintosh),Sports
275,James,Miller,lisa.young41@email.com,+1-555-3403,37,Female,USA,Dallas,2020-08-19,2024-07-18,7206.13,45,False,595,106379,11064,170.76.231.137,Mozilla/5.0 (iPad),Sports
276,Mark,Moore,paul.lopez15@email.com,+49-30-3089,36,Male,Germany,Frankfurt,2022-01-29,2024-01-28,4373.98,76,True,751,111948,51697,219.150.31.95,Mozilla/5.0 (Linux),Home
277,Paul,King,patricia.robinson54@email.com,+49-30-7251,27,Female,Germany,Hamburg,2019-10-12,2024-04-06,1429.35,10,False,558,48873,73792,112.108.88.122,Mozilla/5.0 (Linux),Home
278,Karen,Garcia,charles.taylor55@email.com,+44-20-2387,53,Female,UK,Edinburgh,2023-06-04,2024-11-05,3617.54,24,False,767,109242,SW8B 9CD,36.212.233.229,Mozilla/5.0 (iPad),Sports
279,Mark,Williams,david.harris94@email.com,+1-416-1548,51,Female,Canada,Quebec City,2021-01-24,2024-02-27,5217.8,67,False,595,62142,T2Z 9X5,251.19.247.181,Mozilla/5.0 (iPad),Electronics
280,Jennifer,Lopez,dorothy.martinez38@email.com,+1-416-9765,28,Male,Canada,Halifax,2021-11-15,2024-08-28,7519.31,94,False,838,64136,B8X 3X1,200.5.240.117,Mozilla/5.0 (Linux),Books
281,Robert,Jones,karen.rodriguez36@email.com,+33-1-1447,34,Male,France,Lyon,2021-11-01,2024-02-09,6077.83,76,False,627,116396,68543,74.248.42.33,Mozilla/5.0 (iPhone),Fashion
282,Paul,Thomas,steven.wilson99@email.com,+1-416-4869,42,Male,Canada,Quebec City,2019-06-22,2024-03-15,7287.39,22,True,657,105727,N1Z 5D1,125.92.16.88,Mozilla/5.0 (Macintosh),Home
283,Robert,Jones,christopher.walker56@email.com,+49-30-8802,18,Female,Germany,Leipzig,2022-10-31,2024-07-18,3881.84,41,False,821,119505,15376,78.243.119.98,Mozilla/5.0 (Windows NT 10.0),Sports
284,Thomas,Jackson,richard.anderson99@email.com,+1-416-8074,61,Male,Canada,Halifax,2020-06-30,2024-02-20,7727.92,67,False,722,118829,F6W 1A2,157.139.171.70,Mozilla/5.0 (Windows NT 10.0),Home
285,James,Johnson,john.martin12@email.com,+1-555-9605,21,Male,USA,Seattle,2023-01-25,2024-05-25,6417.02,91,False,611,41322,89257,27.228.179.57,Mozilla/5.0 (Macintosh),Home
286,Thomas,Anderson,ashley.rodriguez99@email.com,+33-1-4027,45,Female,France,Nice,2020-08-26,2024-08-27,1703.46,10,True,691,131856,18177,230.56.94.65,Mozilla/5.0 (Android),Home
287,Karen,Gonzalez,jessica.lee63@email.com,+1-416-1984,24,Male,Canada,Hamilton,2019-05-23,2024-09-08,7710.2,28,True,604,149617,S5D 1C2,67.135.91.113,Mozilla/5.0 (iPad),Beauty
288,Lisa,Gonzalez,robert.jones90@email.com,+1-416-8305,39,Female,Canada,Halifax,2022-08-04,2024-01-01,136.67,91,True,801,92670,R7C 9H1,5.254.76.168,Mozilla/5.0 (Android),Beauty
289,Thomas,Lee,michael.lopez69@email.com,+49-30-2985,39,Male,Germany,Leipzig,2020-09-12,2024-07-24,7628.49,38,True,653,53149,82676,146.183.170.175,Mozilla/5.0 (Windows NT 10.0),Home
290,Michael,Young,thomas.anderson95@email.com,+44-20-5896,30,Male,UK,London,2022-11-11,2024-07-02,2011.62,93,False,672,94124,EC2C 8DA,179.199.54.162,Mozilla/5.0 (Windows NT 10.0),Books
291,Lisa,Walker,sandra.moore20@email.com,+1-555-6533,65,Male,USA,Los Angeles,2020-03-09,2024-11-30,465.09,19,False,800,115699,12498,202.21.207.31,Mozilla/5.0 (Android),Sports
292,Paul,Lewis,sarah.anderson79@email.com,+1-555-4976,28,Male,USA,Los Angeles,2022-07-19,2024-01-26,1230.38,77,False,662,38271,36560,180.66.7.45,Mozilla/5.0 (Android),Books
293,Daniel,Garcia,william.williams16@email.com,+49-30-6312,35,Male,Germany,Dusseldorf,2023-06-13,2024-04-19,1763.7,48,True,833,51627,67496,31.70.164.215,Mozilla/5.0 (Macintosh),Sports
294,John,Smith,jessica.king12@email.com,+1-555-3185,63,Female,USA,Dallas,2023-12-07,2024-09-06,6965.68,99,True,793,120748,26632,26.192.80.5,Mozilla/5.0 (Macintosh),Fashion
295,Karen,Garcia,mark.thomas79@email.com,+1-416-9570,23,Female,Canada,Edmonton,2019-12-24,2024-11-08,4245.98,72,True,670,55153,D9D 6W9,116.210.122.241,Mozilla/5.0 (Macintosh),Home
296,Jessica,Garcia,lisa.king6@email.com,+44-20-5528,21,Female,UK,Liverpool,2019-11-02,2024-08-30,2174.94,33,False,721,110847,EC1A 1BB,14.99.57.204,Mozilla/5.0 (Windows NT 10.0),Home
297,James,Harris,lisa.young42@email.com,+33-1-2901,32,Male,France,Nantes,2022-04-02,2024-06-15,2355.04,31,False,761,144017,36208,19.120.227.152,Mozilla/5.0 (Android),Fashion
298,Ashley,Martin,charles.garcia50@email.com,+1-555-8716,41,Male,USA,Austin,2021-06-11,2024-03-15,7226.23,81,True,733,65349,36504,150.248.27.228,Mozilla/5.0 (iPhone),Fashion
299,Jessica,Clark,william.davis38@email.com,+1-555-1977,56,Male,USA,Seattle,2021-08-11,2024-08-22,9065.22,74,False,833,142067,40107,72.69.56.219,Mozilla/5.0 (Windows NT 10.0),Home
300,Betty,Wilson,betty.walker32@email.com,+33-1-9015,33,Female,France,Strasbourg,2021-08-05,2024-05-22,5836.72,76,True,626,149767,85196,221.110.242.215,Mozilla/5.0 (Windows NT 10.0),Home
301,Dorothy,Lewis,mark.robinson13@email.com,+1-555-1656,46,Female,USA,Houston,2021-12-23,2024-07-20,922.61,97,False,556,120853,63296,254.240.17.109,Mozilla/5.0 (Macintosh),Fashion
302,Mark,Anderson,sandra.jackson96@email.com,+1-416-5846,55,Male,Canada,Quebec City,2022-10-02,2024-06-05,4691.23,18,True,757,54241,N8Z 1Z2,62.46.8.123,Mozilla/5.0 (Android),Beauty
303,Dorothy,Thompson,michael.martin43@email.com,+1-416-9698,65,Male,Canada,Hamilton,2020-07-06,2024-11-09,9458.69,87,True,736,146389,B2P 6S1,9.151.218.193,Mozilla/5.0 (iPhone),Books
304,Thomas,Thomas,betty.clark75@email.com,+44-20-2097,62,Male,UK,Leeds,2020-11-16,2024-05-02,3272.59,35,True,807,119158,EC5A 2CC,144.104.70.252,Mozilla/5.0 (Android),Home
305,Charles,Martin,patricia.lewis87@email.com,+33-1-9629,62,Male,France,Toulouse,2021-12-25,2024-09-29,8929.84,59,False,594,40508,61207,213.62.240.182,Mozilla/5.0 (Macintosh),Books
306,Sandra,Miller,christopher.lee3@email.com,+1-555-2791,36,Female,USA,Boston,2019-10-31,2024-09-11,9324.04,61,True,727,85067,68177,43.141.57.179,Mozilla/5.0 (Linux),Beauty
307,Jennifer,Jackson,william.lee83@email.com,+1-555-5776,68,Female,USA,Austin,2023-07-01,2024-04-28,5974.24,90,False,821,140350,81888,49.32.11.224,Mozilla/5.0 (Android),Home
308,Patricia,Martinez,steven.walker7@email.com,+1-416-3161,27,Female,Canada,Ottawa,2020-06-16,2024-04-26,4613.67,22,False,632,123298,W5F 3E3,230.156.87.203,Mozilla/5.0 (Macintosh),Electronics
309,Nancy,White,emily.thompson41@email.com,+1-555-6187,40,Male,USA,San Diego,2021-01-27,2024-04-04,4539.45,21,True,823,69526,25923,148.64.225.67,Mozilla/5.0 (Windows NT 10.0),Home
310,Thomas,White,maria.thomas38@email.com,+49-30-3381,66,Male,Germany,Hannover,2019-01-09,2024-10-06,7312.58,57,False,723,120327,24721,243.234.163.40,Mozilla/5.0 (Linux),Home
311,Charles,Lopez,michael.hernandez8@email.com,+1-555-3284,56,Male,USA,Seattle,2021-04-02,2024-11-12,5311.7,99,True,692,55652,12955,174.59.157.7,Mozilla/5.0 (Windows NT 10.0),Sports
312,Ashley,Thompson,patricia.gonzalez19@email.com,+49-30-2431,63,Female,Germany,Stuttgart,2020-10-12,2024-11-04,3922.51,2,True,695,75209,56052,250.201.99.126,Mozilla/5.0 (iPhone),Home
313,Dorothy,Harris,andrew.wilson94@email.com,+33-1-2435,44,Male,France,Rennes,2021-06-25,2024-05-27,6019.56,19,True,656,69745,72208,56.227.212.206,Mozilla/5.0 (iPad),Books
314,Nancy,Anderson,mark.jackson97@email.com,+1-555-7156,26,Male,USA,Chicago,2020-07-13,2024-07-31,8339.61,38,True,833,94302,15535,23.3.209.164,Mozilla/5.0 (iPhone),Sports
315,Robert,Martinez,thomas.robinson82@email.com,+1-416-9095,48,Male,Canada,Ottawa,2023-06-09,2024-01-02,4229.85,63,True,675,33728,D5T 2Y6,144.237.114.7,Mozilla/5.0 (iPad),Home
316,Christopher,Harris,daniel.smith34@email.com,+33-1-8144,28,Male,France,Marseille,2022-11-22,2024-03-02,3264.84,89,False,619,76843,31405,223.132.243.250,Mozilla/5.0 (Windows NT 10.0),Books
317,Christopher,Miller,steven.lee24@email.com,+1-416-7873,66,Male,Canada,Halifax,2020-08-20,2024-09-28,7551.02,70,True,715,144352,M5K 6D9,163.182.24.75,Mozilla/5.0 (iPad),Books
318,Ashley,King,jessica.brown28@email.com,+44-20-1211,27,Male,UK,Leeds,2021-09-20,2024-07-29,7971.56,72,False,819,140896,WC9A 7DA,36.144.190.200,Mozilla/5.0 (Windows NT 10.0),Fashion
319,Jessica,White,maria.smith96@email.com,+1-555-8856,70,Male,USA,Houston,2023-08-01,2024-08-14,1374.27,89,False,622,120183,39697,90.159.185.36,Mozilla/5.0 (iPhone),Fashion
320,John,Clark,mary.clark56@email.com,+44-20-3133,20,Male,UK,Manchester,2023-04-12,2024-02-27,424.65,85,True,812,107748,SW8A 5AA,252.40.217.177,Mozilla/5.0 (iPhone),Beauty
321,John,Williams,david.walker96@email.com,+1-555-2581,35,Female,USA,San Diego,2020-02-14,2024-04-04,1689.52,65,False,673,96179,84741,201.63.105.151,Mozilla/5.0 (Windows NT 10.0),Electronics
322,Betty,Brown,ashley.miller65@email.com,+33-1-1229,63,Female,France,Nantes,2020-07-31,2024-03-28,7011.52,24,True,775,118280,24067,136.111.98.247,Mozilla/5.0 (Macintosh),Books
323,Charles,Brown,christopher.jones64@email.com,+49-30-7948,66,Female,Germany,Cologne,2023-04-09,2024-06-09,5615.61,6,True,592,73006,74711,55.116.208.29,Mozilla/5.0 (Windows NT 10.0),Home
324,Sandra,Wilson,james.walker9@email.com,+1-416-8486,69,Female,Canada,Edmonton,2022-02-08,2024-07-27,1875.04,87,False,801,118092,D7S 9C2,154.159.227.58,Mozilla/5.0 (Macintosh),Home
325,Karen,Walker,richard.brown30@email.com,+49-30-2666,45,Female,Germany,Cologne,2020-02-12,2024-06-22,7671.69,99,True,847,107810,45779,190.86.33.94,Mozilla/5.0 (Linux),Home
326,Sarah,Brown,robert.thomas64@email.com,+1-416-8795,32,Male,Canada,Toronto,2020-07-25,2024-03-16,1086.07,7,False,584,95291,A3P 6E5,171.207.248.131,Mozilla/5.0 (iPad),Sports
327,Mary,Taylor,robert.moore44@email.com,+1-555-2253,69,Male,USA,New York,2020-08-24,2024-12-04,9908.04,16,False,746,88997,51229,170.252.238.52,Mozilla/5.0 (Android),Home
328,Jennifer,Jones,maria.white50@email.com,+49-30-1589,49,Male,Germany,Hannover,2022-12-17,2024-03-25,6782.74,85,False,833,119833,80699,9.90.155.227,Mozilla/5.0 (iPad),Home
329,Karen,Thompson,patricia.clark37@email.com,+49-30-3560,38,Male,Germany,Berlin,2021-10-10,2024-10-29,5945.59,17,False,737,75727,86541,130.28.200.68,Mozilla/5.0 (Windows NT 10.0),Beauty
330,Emily,Thompson,linda.davis31@email.com,+1-416-7235,59,Female,Canada,Halifax,2021-01-01,2024-07-29,940.92,89,False,583,143893,L2M 3A9,25.219.176.254,Mozilla/5.0 (iPhone),Electronics
331,William,Gonzalez,daniel.gonzalez42@email.com,+49-30-7921,54,Male,Germany,Leipzig,2022-11-26,2024-08-28,1090.56,87,True,655,74035,75107,146.215.136.6,Mozilla/5.0 (iPad),Beauty
332,Thomas,Walker,dorothy.williams69@email.com,+1-416-3730,31,Female,Canada,Ottawa,2021-06-11,2024-04-13,570.56,74,False,755,135460,H2X 2X6,158.153.186.249,Mozilla/5.0 (iPhone),Electronics
333,Christopher,Lewis,maria.wilson85@email.com,+33-1-9700,52,Female,France,Toulouse,2023-06-18,2024-02-09,4201.71,33,False,813,89405,98022,122.218.107.89,Mozilla/5.0 (iPad),Fashion
334,Ashley,Lee,nancy.lewis79@email.com,+1-555-9457,67,Female,USA,Seattle,2022-09-15,2024-08-27,7293.49,8,False,817,56299,57746,221.95.255.55,Mozilla/5.0 (Android),Fashion
335,Sandra,Wilson,robert.robinson37@email.com,+44-20-3465,59,Male,UK,Liverpool,2020-10-14,2024-02-02,6899.86,31,True,757,61258,SW3B 1BC,192.153.222.106,Mozilla/5.0 (Android),Home
336,Robert,Lewis,dorothy.rodriguez85@email.com,+33-1-8145,53,Male,France,Paris,2020-07-12,2024-03-10,9641.49,63,True,560,37251,21000,109.18.103.41,Mozilla/5.0 (iPhone),Sports
337,Paul,Harris,paul.jones31@email.com,+1-416-2041,25,Male,Canada,Hamilton,2022-09-08,2024-02-16,6675.75,75,False,818,63004,T2H 2M6,231.208.186.172,Mozilla/5.0 (iPad),Beauty
338,Robert,Anderson,jennifer.rodriguez76@email.com,+49-30-4865,21,Female,Germany,Dresden,2019-08-07,2024-03-30,3809.58,15,True,712,101531,65545,240.216.111.37,Mozilla/5.0 (Android),Beauty
339,John,Lee,andrew.martin5@email.com,+44-20-5550,65,Male,UK,Leeds,2023-01-05,2024-07-07,2604.53,50,False,708,113748,NW2B 8DA,226.74.185.122,Mozilla/5.0 (Android),Books
340,Thomas,Hernandez,andrew.lewis99@email.com,+1-416-2478,59,Female,Canada,Toronto,2023-10-27,2024-03-23,2812.96,11,False,801,91746,R6R 2F5,240.120.152.54,Mozilla/5.0 (iPad),Electronics
341,Thomas,Anderson,dorothy.lee18@email.com,+1-416-7895,18,Female,Canada,Calgary,2019-02-26,2024-01-27,6320.13,41,True,844,40778,D3H 9Z3,155.167.232.178,Mozilla/5.0 (iPad),Beauty
342,Dorothy,Martinez,james.williams54@email.com,+49-30-6233,41,Male,Germany,Dusseldorf,2019-12-22,2024-10-30,8776.26,74,False,664,32717,13010,116.244.68.67,Mozilla/5.0 (iPad),Beauty
343,Richard,Martin,jennifer.martin34@email.com,+33-1-4747,27,Male,France,Nantes,2020-06-20,2024-03-27,1784.22,73,True,610,31850,78922,233.45.236.51,Mozilla/5.0 (Android),Home
344,Betty,Thomas,richard.jones56@email.com,+49-30-2941,31,Male,Germany,Cologne,2023-11-01,2024-05-16,7294.41,25,False,764,53641,63546,58.104.97.243,Mozilla/5.0 (Macintosh),Electronics
345,Michael,Smith,mary.jones42@email.com,+1-416-5289,62,Female,Canada,Calgary,2022-04-08,2024-11-27,7162.03,91,False,766,126482,Y5C 2W1,61.230.127.95,Mozilla/5.0 (Windows NT 10.0),Books
346,Maria,Gonzalez,lisa.lopez17@email.com,+44-20-8715,53,Male,UK,Belfast,2020-06-03,2024-09-15,1875.79,22,False,807,94597,NW8B 2CD,233.181.23.2,Mozilla/5.0 (Macintosh),Books
347,Ashley,Wilson,maria.young34@email.com,+1-555-6132,57,Female,USA,Boston,2023-09-06,2024-05-23,3198.8,22,False,711,126582,74392,12.65.255.224,Mozilla/5.0 (Macintosh),Sports
348,Robert,Garcia,mark.anderson56@email.com,+49-30-1871,25,Female,Germany,Berlin,2020-01-11,2024-01-19,4471.04,91,False,837,93596,69999,49.76.27.59,Mozilla/5.0 (Android),Electronics
349,Betty,Taylor,paul.rodriguez73@email.com,+44-20-3025,60,Male,UK,Belfast,2020-08-04,2024-04-02,9980.25,1,True,819,130512,WC3D 2BD,90.47.104.223,Mozilla/5.0 (Linux),Electronics
350,David,Smith,michael.anderson91@email.com,+1-416-1425,60,Female,Canada,Quebec City,2022-04-24,2024-02-24,6320.73,35,False,552,73178,B8M 3G1,73.62.201.96,Mozilla/5.0 (Linux),Books
351,Linda,Clark,sandra.gonzalez12@email.com,+1-416-1909,19,Male,Canada,Montreal,2021-03-27,2024-05-10,3946.18,52,True,695,114825,Z3D 5T7,191.36.195.24,Mozilla/5.0 (Linux),Books
352,Andrew,Gonzalez,mary.rodriguez73@email.com,+33-1-3151,56,Female,France,Lyon,2020-02-14,2024-09-07,7589.26,48,False,645,86899,92665,92.49.188.132,Mozilla/5.0 (Android),Electronics
353,Christopher,Lee,thomas.taylor11@email.com,+1-555-9410,36,Female,USA,Dallas,2022-11-06,2024-03-20,883.91,62,False,703,49478,26749,88.237.114.166,Mozilla/5.0 (Linux),Books
354,Christopher,Wilson,jennifer.brown60@email.com,+44-20-9570,60,Female,UK,Bristol,2019-06-06,2024-01-24,2623.12,11,True,807,32132,SW8B 3DA,110.151.24.142,Mozilla/5.0 (Windows NT 10.0),Home
355,Ashley,Walker,dorothy.garcia28@email.com,+1-416-6143,29,Male,Canada,Halifax,2023-07-13,2024-05-15,2667.24,87,False,604,86858,W1A 7D1,151.232.230.160,Mozilla/5.0 (Macintosh),Beauty
356,Mark,Thompson,mark.thompson51@email.com,+49-30-8539,69,Female,Germany,Munich,2022-06-20,2024-11-11,1338.39,2,False,647,44668,12082,178.207.249.78,Mozilla/5.0 (Linux),Fashion
357,Michael,Martinez,steven.anderson19@email.com,+1-555-4428,48,Female,USA,New York,2023-09-21,2024-11-16,1252.94,20,True,777,93576,71799,124.74.123.112,Mozilla/5.0 (Windows NT 10.0),Home
358,Thomas,Walker,mark.wilson54@email.com,+33-1-4975,49,Female,France,Paris,2020-11-14,2024-01-05,4926.22,63,True,812,107468,90149,52.150.200.14,Mozilla/5.0 (Linux),Home
359,Robert,Young,thomas.wilson61@email.com,+44-20-1994,25,Female,UK,Belfast,2020-10-08,2024-10-10,9395.75,45,True,779,121424,EC1B 5BD,136.9.216.148,Mozilla/5.0 (iPhone),Home
360,Jennifer,Robinson,lisa.lee95@email.com,+44-20-9317,41,Female,UK,Birmingham,2023-12-14,2024-05-30,6256.24,37,False,594,117432,EC3B 4BD,57.173.239.34,Mozilla/5.0 (Windows NT 10.0),Home
361,Lisa,Garcia,jessica.robinson65@email.com,+49-30-5975,20,Male,Germany,Stuttgart,2021-01-04,2024-05-13,4363.14,80,False,666,45818,83660,61.107.24.5,Mozilla/5.0 (Macintosh),Home
362,Andrew,Jones,sandra.white66@email.com,+1-416-6575,56,Male,Canada,Toronto,2023-12-03,2024-10-12,9273.66,57,False,784,140309,D2Y 2W1,201.181.23.198,Mozilla/5.0 (iPad),Electronics
363,Steven,Taylor,mary.harris13@email.com,+44-20-2934,27,Female,UK,Bristol,2023-01-31,2024-05-29,8209.69,16,False,653,87554,EC1B 8CC,223.105.185.41,Mozilla/5.0 (iPad),Fashion
364,Steven,Clark,christopher.wilson30@email.com,+1-555-5358,26,Female,USA,Dallas,2022-09-23,2024-05-05,9188.4,59,True,814,134150,99417,96.212.184.162,Mozilla/5.0 (iPhone),Electronics
365,Steven,Garcia,jennifer.johnson51@email.com,+49-30-3385,66,Male,Germany,Hamburg,2020-11-23,2024-06-10,9034.86,8,False,816,68761,64959,198.5.35.22,Mozilla/5.0 (Android),Beauty
366,Mark,Gonzalez,charles.lee27@email.com,+33-1-5986,52,Female,France,Nantes,2023-08-21,2024-05-23,8887.98,84,True,757,131633,35859,185.160.176.3,Mozilla/5.0 (iPhone),Electronics
367,Michael,Taylor,nancy.martinez67@email.com,+1-555-9805,39,Male,USA,New York,2022-01-12,2024-05-25,376.12,70,True,682,61632,49838,86.199.64.134,Mozilla/5.0 (Linux),Home
368,Sarah,Johnson,steven.lee16@email.com,+33-1-2809,46,Female,France,Rennes,2022-07-08,2024-09-16,7394.9,59,False,723,60945,86230,188.30.190.67,Mozilla/5.0 (iPad),Beauty
369,Mark,Gonzalez,christopher.harris32@email.com,+33-1-4831,24,Female,France,Lille,2023-05-27,2024-10-20,5865.45,100,True,734,89547,22843,90.153.145.171,Mozilla/5.0 (Macintosh),Beauty
370,James,Anderson,michael.lopez87@email.com,+49-30-7751,51,Female,Germany,Hannover,2023-12-25,2024-03-07,5633.79,100,False,752,144296,44562,21.47.31.109,Mozilla/5.0 (iPad),Home
371,Mary,White,charles.jones91@email.com,+49-30-8210,50,Male,Germany,Frankfurt,2019-11-30,2024-03-14,4608.78,5,True,630,103272,58409,177.250.213.211,Mozilla/5.0 (Windows NT 10.0),Sports
372,Patricia,Martinez,patricia.martinez38@email.com,+49-30-2807,49,Male,Germany,Hamburg,2021-12-06,2024-03-19,1507.18,76,True,765,36376,49998,31.189.148.11,Mozilla/5.0 (iPhone),Fashion
373,Mary,Jackson,maria.jackson58@email.com,+44-20-9008,39,Female,UK,Glasgow,2023-11-18,2024-01-23,8361.15,78,False,617,129870,SE9D 8DB,1.62.178.18,Mozilla/5.0 (Linux),Books
374,Betty,Rodriguez,thomas.williams22@email.com,+1-555-7711,63,Male,USA,Seattle,2022-01-12,2024-01-24,6338.08,99,False,708,103537,94562,100.119.202.87,Mozilla/5.0 (Windows NT 10.0),Beauty
375,Sarah,Thompson,ashley.moore24@email.com,+33-1-2395,19,Female,France,Toulouse,2021-09-01,2024-09-14,2528.34,91,True,846,88226,21094,50.27.96.193,Mozilla/5.0 (iPad),Sports
376,Jessica,Wilson,john.walker68@email.com,+1-416-7583,38,Female,Canada,Ottawa,2019-02-17,2024-06-23,1001.15,13,False,827,52040,L3F 5C3,151.23.251.221,Mozilla/5.0 (iPhone),Home
377,Richard,Brown,william.jones53@email.com,+44-20-1965,38,Female,UK,Edinburgh,2022-12-31,2024-01-30,9421.62,16,False,576,56549,SE4D 9DA,158.166.92.7,Mozilla/5.0 (iPhone),Electronics
378,Ashley,Young,john.rodriguez71@email.com,+1-416-8615,55,Male,Canada,Calgary,2019-03-01,2024-07-27,7653.49,84,True,614,69926,X7S 2Z9,142.208.33.124,Mozilla/5.0 (Macintosh),Fashion
379,Emily,Smith,paul.anderson80@email.com,+1-416-9854,36,Male,Canada,Toronto,2021-05-17,2024-10-11,695.73,62,False,689,108363,K7N 4X9,253.86.125.138,Mozilla/5.0 (iPhone),Electronics
380,Betty,Moore,robert.young56@email.com,+44-20-9750,31,Female,UK,Bristol,2021-03-20,2024-03-03,6388.18,97,True,781,65784,SE6C 4DC,145.35.153.23,Mozilla/5.0 (Windows NT 10.0),Beauty
381,Nancy,Young,mark.white63@email.com,+44-20-1033,66,Female,UK,Cardiff,2019-01-20,2024-03-29,903.37,84,False,589,100601,SW8A 6DC,156.243.2.231,Mozilla/5.0 (Android),Fashion
382,Steven,Rodriguez,lisa.king91@email.com,+1-555-3044,40,Male,USA,Los Angeles,2019-01-20,2024-04-23,8181.18,81,True,705,135960,38986,119.189.98.114,Mozilla/5.0 (Macintosh),Home
383,Sarah,Walker,robert.jackson65@email.com,+1-416-1602,49,Male,Canada,Hamilton,2020-02-06,2024-11-22,2018.33,95,False,839,118103,Y3C 3C3,72.252.107.2,Mozilla/5.0 (iPhone),Sports
384,Lisa,Moore,andrew.anderson1@email.com,+44-20-9570,45,Male,UK,Bristol,2022-10-20,2024-01-12,4382.23,53,False,690,45953,WC8D 6AB,187.140.98.218,Mozilla/5.0 (Windows NT 10.0),Books
385,Andrew,Jackson,dorothy.smith95@email.com,+49-30-9723,32,Female,Germany,Munich,2020-02-03,2024-06-20,9178.25,26,True,634,73152,50737,115.161.2.101,Mozilla/5.0 (Windows NT 10.0),Beauty
386,Paul,Rodriguez,linda.brown61@email.com,+1-555-1456,33,Female,USA,New York,2023-06-21,2024-11-16,8234.17,67,False,671,39556,88638,123.221.12.152,Mozilla/5.0 (iPad),Home
387,William,Young,sandra.white9@email.com,+1-555-8314,68,Male,USA,New York,2019-05-05,2024-01-18,9199.25,57,False,578,69514,90050,149.63.43.250,Mozilla/5.0 (Linux),Home
388,Sarah,Martin,steven.wilson30@email.com,+1-555-2668,56,Male,USA,Austin,2023-10-07,2024-07-14,3900.81,55,False,601,74514,95317,174.28.26.76,Mozilla/5.0 (Linux),Electronics
389,Daniel,Lewis,paul.miller74@email.com,+49-30-9474,26,Female,Germany,Stuttgart,2019-01-26,2024-10-31,4267.97,93,True,777,54369,41870,85.98.55.27,Mozilla/5.0 (Macintosh),Electronics
390,David,Thomas,maria.martin44@email.com,+1-555-3091,36,Female,USA,New York,2022-04-10,2024-10-04,5225.04,85,True,624,37512,41114,80.223.183.80,Mozilla/5.0 (iPad),Sports
391,James,Thompson,mary.white89@email.com,+1-555-7915,47,Female,USA,Seattle,2020-02-17,2024-02-05,5704.36,43,False,703,84879,53072,89.100.102.164,Mozilla/5.0 (Macintosh),Electronics
392,Karen,Miller,linda.thomas95@email.com,+49-30-1691,67,Female,Germany,Dusseldorf,2020-04-01,2024-04-27,2132.63,24,False,553,77555,11296,127.112.1.164,Mozilla/5.0 (Windows NT 10.0),Books
